Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Percent_change
2024-02-02 00:00:00-05:00,48.71475585475738,48.75311480875634,48.062668269219934,48.254459381103516,7544400,0.0,0.0,0.0,1.0333830660643717
2024-02-05 00:00:00-05:00,48.292817118836695,48.676395674832136,48.25445816580382,48.40789031982422,4649850,0.0,0.0,0.0,-0.31695440083632276
2024-02-06 00:00:00-05:00,48.33117511438232,48.522962559525,48.254457209836424,48.292816162109375,5521875,0.0,0.0,0.0,0.23828421463052124
2024-02-07 00:00:00-05:00,48.10102802303162,48.17774593230517,47.8708779533222,47.909236907958984,6699425,0.0,0.0,0.0,0.8006373695479755
2024-02-08 00:00:00-05:00,47.94759586259576,48.024313771869316,47.909236907958984,47.909236907958984,3764550,0.0,0.0,0.0,0.0
2024-02-09 00:00:00-05:00,47.87087822442496,47.947596134132986,47.64073181152344,47.64073181152344,3268275,0.0,0.0,0.0,0.5636040552395551
2024-02-12 00:00:00-05:00,47.679090077346714,47.7941632821345,47.44894000965991,47.717445373535156,3586175,0.0,0.0,0.0,-0.16076628036392177
2024-02-13 00:00:00-05:00,48.3311744305019,48.71475297347069,48.17774228169219,48.369529724121094,7433175,0.0,0.0,0.0,-1.3481304331572892
2024-02-14 00:00:00-05:00,48.10102966934937,48.36953504477424,47.90923854771245,47.94759750366211,8790200,0.0,0.0,0.0,0.879986156609324
2024-02-15 00:00:00-05:00,47.909234994937684,47.98595290114788,47.6407296394242,47.6790885925293,4248125,0.0,0.0,0.0,0.5631586489152908
2024-02-16 00:00:00-05:00,47.717445792886345,47.98595481723254,47.60237258708727,47.909236907958984,7033825,0.0,0.0,0.0,-0.4803840141971742
2024-02-20 00:00:00-05:00,48.13938453812571,48.407889890753694,48.02431133815816,48.21609878540039,5468075,0.0,0.0,0.0,-0.6364303317180082
2024-02-21 00:00:00-05:00,48.331176331472115,48.52296378144444,48.13938522338867,48.13938522338867,5009650,0.0,0.0,0.0,0.15935717013362943
2024-02-22 00:00:00-05:00,47.525658457052415,47.64073166314478,47.103717271194974,47.18043518066406,5995575,0.0,0.0,0.0,2.0325163154018884
2024-02-23 00:00:00-05:00,47.0653619745717,47.25714943202188,46.95028511036807,47.18043518066406,5923450,0.0,0.0,0.0,0.0
2024-02-26 00:00:00-05:00,47.14207284659273,47.372222900390625,47.103713894607914,47.372222900390625,3919575,0.0,0.0,0.0,-0.40485269211418207
2024-02-27 00:00:00-05:00,47.295503879057094,47.48729497633908,47.257144927978516,47.257144927978516,2948150,0.0,0.0,0.0,0.24351444122892335
2024-02-28 00:00:00-05:00,47.410576547882144,47.487294449187665,47.295503354034736,47.3338623046875,3489100,0.0,0.0,0.0,-0.1620771535928244
2024-02-29 00:00:00-05:00,47.21879577636719,47.48730115261767,47.06536361020814,47.21879577636719,4208300,0.0,0.0,0.0,0.24368797727345437
2024-03-01 00:00:00-05:00,47.180432679603385,47.2187916323045,46.75849151611328,46.75849151611328,4264850,0.0,0.0,0.0,0.984429234838088
2024-03-04 00:00:00-05:00,46.87356948852539,46.87356948852539,46.681778378571515,46.87356948852539,2361875,0.0,0.0,0.0,-0.2455071667633086
2024-03-05 00:00:00-05:00,47.02699801568716,47.56400869238231,47.02699801568716,47.3338623046875,4663550,0.0,0.0,0.0,-0.9724387441684139
2024-03-06 00:00:00-05:00,46.98863930655211,47.25714464627978,46.911921404852265,47.06535720825195,6971475,0.0,0.0,0.0,0.5704941221363342
2024-03-07 00:00:00-05:00,46.83520845985492,46.91192270557091,46.56670311268245,46.64341735839844,3990800,0.0,0.0,0.0,0.9046074960833519
2024-03-08 00:00:00-05:00,46.643418742346235,47.027000956640386,46.374913387206995,46.95028305053711,8403725,0.0,0.0,0.0,-0.6535971078350322
2024-03-11 00:00:00-04:00,47.10371085345456,47.295501942885046,46.98863766304058,47.02699661254883,5203825,0.0,0.0,0.0,-0.16312664541126207
2024-03-12 00:00:00-04:00,46.83521133329359,47.10371669693943,46.451629106847065,46.52834701538086,5607750,0.0,0.0,0.0,1.0717113956425968
2024-03-13 00:00:00-04:00,46.52834251968508,46.75848890682665,46.48998356912453,46.60505676269531,3410450,0.0,0.0,0.0,-0.16459533072783403
2024-03-14 00:00:00-04:00,46.52834511612875,47.02700052691,46.52834511612875,46.75849151611328,8635875,0.0,0.0,0.0,-0.3281430782793627
2024-03-15 00:00:00-04:00,47.02699825740203,47.21878935354075,46.911921404852265,47.06535720825195,6524525,0.0,0.0,0.0,-0.6519990718032184
2024-03-18 00:00:00-04:00,46.68177510246706,46.835207248040135,46.56670190781497,46.79684829711914,4165300,0.0,0.0,0.0,0.5737756299911808
2024-03-19 00:00:00-04:00,46.91192558371617,46.98864349224996,46.52834701538086,46.52834701538086,4527875,0.0,0.0,0.0,0.577070321560151
2024-03-20 00:00:00-04:00,46.536106773954444,46.65254673923203,46.109171338929556,46.18679428100586,6382525,0.568,0.0,0.0,0.7395030109622963
2024-03-21 00:00:00-04:00,45.87629414934508,46.07035705263605,45.837484529840495,46.03154373168945,3520600,0.0,0.0,0.0,0.3372699169537676
2024-03-22 00:00:00-04:00,46.07035949803812,46.14798614405172,45.99273655346674,46.10917282104492,3157375,0.0,0.0,0.0,-0.1683593189944142
2024-03-25 00:00:00-04:00,46.22560623505326,46.30323287627486,46.147983295273654,46.26441955566406,1433850,0.0,0.0,0.0,-0.3355639952044618
2024-03-26 00:00:00-04:00,46.14798683635015,46.41967269858906,46.10917351276109,46.380859375,2136900,0.0,0.0,0.0,-0.25105144860403417
2024-03-27 00:00:00-04:00,46.14798258030492,46.342041777468395,45.992733001708984,45.992733001708984,3166100,0.0,0.0,0.0,0.8438863010741148
2024-03-28 00:00:00-04:00,46.03154373168945,46.07035705263605,45.91510747029167,46.03154373168945,2431300,0.0,0.0,0.0,-0.0843133356697536
2024-04-01 00:00:00-04:00,45.99273655346674,46.2644224116299,45.95392323045994,46.10917282104492,2716750,0.0,0.0,0.0,-0.1683593189944142
2024-04-02 00:00:00-04:00,46.49729427065845,46.65254756042806,46.4196713272158,46.4584846496582,3179525,0.0,0.0,0.0,-0.7518795140380266
2024-04-03 00:00:00-04:00,46.57492229150304,46.57492229150304,46.26442310567507,46.380859375,2722850,0.0,0.0,0.0,0.16736489082831515
2024-04-04 00:00:00-04:00,46.070360199868176,47.04067108116644,46.031546876270106,47.00185775756836,6580975,0.0,0.0,0.0,-1.321220930822388
2024-04-05 00:00:00-04:00,46.924230684079575,46.9630440042634,46.34204198564805,46.497291564941406,7488725,0.0,0.0,0.0,1.085151791953818
2024-04-08 00:00:00-04:00,46.45848316865096,46.61373275202936,46.38085652624074,46.53610610961914,3174500,0.0,0.0,0.0,-0.08340737531048242
2024-04-09 00:00:00-04:00,46.34204198564805,46.924230684079575,46.34204198564805,46.497291564941406,5176900,0.0,0.0,0.0,0.08347700128624318
2024-04-10 00:00:00-04:00,47.001855424811524,47.157105010056334,46.768982897665346,46.924232482910156,9477250,0.0,0.0,0.0,-0.9098516808436712
2024-04-11 00:00:00-04:00,46.84660773554562,47.157106918601784,46.49729522924687,46.61373519897461,5634600,0.0,0.0,0.0,0.6661068515753208
2024-04-12 00:00:00-04:00,46.96304624749031,47.46760462821288,46.84660628137699,47.312355041503906,7882200,0.0,0.0,0.0,-1.4766118531120365
2024-04-15 00:00:00-04:00,46.88541735368151,47.97216440849823,46.88541735368151,47.85572814941406,9513075,0.0,0.0,0.0,-1.13544005894895
2024-04-16 00:00:00-04:00,47.8557329186961,48.12741878411589,47.700483323964455,48.010982513427734,7549275,0.0,0.0,0.0,-0.3233726032793648
2024-04-17 00:00:00-04:00,47.73929732879447,48.437918664328386,47.73929732879447,48.28266906738281,9121650,0.0,0.0,0.0,-0.562699948455449
2024-04-18 00:00:00-04:00,48.166228844979834,48.51554133482128,47.97216593935214,48.399105072021484,6790900,0.0,0.0,0.0,-0.24057470580376725
2024-04-19 00:00:00-04:00,48.437913780636926,48.981289165882494,48.360290840711556,48.86485290527344,6660400,0.0,0.0,0.0,-0.9531346265480933
2024-04-22 00:00:00-04:00,48.593170316526006,48.86485617661627,48.16623116330731,48.47673034667969,5276400,0.0,0.0,0.0,0.800636833008548
2024-04-23 00:00:00-04:00,48.20504186054928,48.28266480144263,47.81691605175641,47.8945426940918,4004675,0.0,0.0,0.0,1.2155615647202087
2024-04-24 00:00:00-04:00,47.77810521050527,48.127413987757755,47.70047857015453,47.85572814941406,4604600,0.0,0.0,0.0,0.08110741635055367
2024-04-25 00:00:00-04:00,48.55435270733545,48.67078896546166,48.04979065353263,48.08860397338867,4634300,0.0,0.0,0.0,-0.48426405579059534
2024-04-26 00:00:00-04:00,47.85572977614876,47.93335641913822,47.50641728558034,47.66166687011719,4146250,0.0,0.0,0.0,0.8957662022919398
2024-04-29 00:00:00-04:00,47.50641754377284,47.77810709427048,47.428794601803574,47.545230865478516,4194250,0.0,0.0,0.0,0.2448952345359487
2024-04-30 00:00:00-04:00,47.66166958613142,48.28266795966658,47.58404664016066,48.243858337402344,4226625,0.0,0.0,0.0,-1.4481169127018152
2024-05-01 00:00:00-04:00,48.3602940782756,48.515543669961794,47.700482388248744,48.47673034667969,7814075,0.0,0.0,0.0,-0.48037895215285253
2024-05-02 00:00:00-04:00,48.12742000672203,48.59317250419101,47.9721704080465,48.04979705810547,5831825,0.0,0.0,0.0,0.8885225634937408
2024-05-03 00:00:00-04:00,47.50641891364519,47.73929514915226,47.312356000963,47.46760559082031,7865775,0.0,0.0,0.0,1.2265027065063197
2024-05-06 00:00:00-04:00,47.23473288348101,47.2735462061635,46.96304702758789,46.96304702758789,5322450,0.0,0.0,0.0,1.0743735663830007
2024-05-07 00:00:00-04:00,46.924232482910156,47.001855424811524,46.80779621933707,46.924232482910156,4095525,0.0,0.0,0.0,0.08271748438692239
2024-05-08 00:00:00-04:00,47.11829538982669,47.11829538982669,46.88541916123843,46.924232482910156,3542325,0.0,0.0,0.0,0.0
2024-05-09 00:00:00-04:00,46.963046211549916,47.04066915412394,46.69135665893555,46.69135665893555,3941150,0.0,0.0,0.0,0.4987557454705973
2024-05-10 00:00:00-04:00,46.57491928678493,46.76898219076827,46.49729264461478,46.65254592895508,5421875,0.0,0.0,0.0,0.08319102249976185
2024-05-13 00:00:00-04:00,46.53610596569985,46.76898219076827,46.49729264461478,46.65254592895508,2818850,0.0,0.0,0.0,0.0
2024-05-14 00:00:00-04:00,46.65254756042806,46.73017050387072,46.4196713272158,46.4584846496582,3432075,0.0,0.0,0.0,0.41770901646983166
2024-05-15 00:00:00-04:00,46.264424058358166,46.30323738274648,45.87629821735973,45.91511154174805,3764750,0.0,0.0,0.0,1.1834297895935577
2024-05-16 00:00:00-04:00,45.91510747029167,46.07035705263605,45.759857887947305,46.03154373168945,3457050,0.0,0.0,0.0,-0.2529400070092608
2024-05-17 00:00:00-04:00,46.031542620276525,46.18679219887246,45.95391968169952,45.992733001708984,2150300,0.0,0.0,0.0,0.08438448304219415
2024-05-20 00:00:00-04:00,45.99273559392555,46.031545214680456,45.79867268438249,45.953922271728516,2832025,0.0,0.0,0.0,0.08445575059072954
2024-05-21 00:00:00-04:00,45.99273585531821,46.03154547629368,45.79867294467222,45.837486267089844,1509525,0.0,0.0,0.0,0.25401917539764823
2024-05-22 00:00:00-04:00,45.87629304168059,46.18679219887246,45.83748342311305,45.992733001708984,3645850,0.0,0.0,0.0,-0.33754622629921127
2024-05-23 00:00:00-04:00,45.75985979759566,46.49729441914551,45.721046475029304,46.342044830322266,7291500,0.0,0.0,0.0,-0.7537686994440123
2024-05-24 00:00:00-04:00,46.18679454085777,46.30323450679046,45.99273533385417,46.07035827636719,4205275,0.0,0.0,0.0,0.5897209488263211
2024-05-28 00:00:00-04:00,45.99273533385417,46.30323450679046,45.99273533385417,46.07035827636719,4216625,0.0,0.0,0.0,0.0
2024-05-29 00:00:00-04:00,46.41967269858906,46.45848602217812,46.26442310567507,46.380859375,4429750,0.0,0.0,0.0,-0.6694595633132606
2024-05-30 00:00:00-04:00,46.574920394353455,46.846606245525706,46.458484129771364,46.69135665893555,4609150,0.0,0.0,0.0,-0.6649994905987071
2024-05-31 00:00:00-04:00,46.65254770941092,47.11829647588064,46.303235209198085,46.342044830322266,5587300,0.0,0.0,0.0,0.7537686994440123
2024-06-03 00:00:00-04:00,46.14798451523643,46.7689828556579,46.14798451523643,46.3032341003418,7683275,0.0,0.0,0.0,0.0838186159877378
2024-06-04 00:00:00-04:00,46.45848506095753,46.5749213278734,46.186795502897574,46.225608825683594,6478625,0.0,0.0,0.0,0.16792699248359805
2024-06-05 00:00:00-04:00,46.03154301725984,46.26441923788307,45.72104385739018,45.759857177734375,5202400,0.0,0.0,0.0,1.0178170926980998
2024-06-06 00:00:00-04:00,45.72104263305664,45.91510552813899,45.64341969588882,45.72104263305664,4086925,0.0,0.0,0.0,0.08489426846462854
2024-06-07 00:00:00-04:00,45.837486267089844,45.95392253290058,45.5657967116086,45.837486267089844,5924150,0.0,0.0,0.0,-0.25403581984120865
2024-06-10 00:00:00-04:00,45.91510552813899,45.95391884744383,45.64341969588882,45.72104263305664,3535900,0.0,0.0,0.0,0.2546828053938856
2024-06-11 00:00:00-04:00,45.79867212734519,46.03154465481079,45.5657958984375,45.5657958984375,3988550,0.0,0.0,0.0,0.3407089277342442
2024-06-12 00:00:00-04:00,45.21648406982422,45.33292403670909,44.98361153893877,45.21648406982422,5110550,0.0,0.0,0.0,0.7725320440082577
2024-06-13 00:00:00-04:00,45.06123596272269,45.410548471970834,45.06123596272269,45.13886260986328,3595575,0.0,0.0,0.0,0.17196148833394942
2024-06-14 00:00:00-04:00,45.33292675157618,45.41054969937258,45.13886382992163,45.177677154541016,4519050,0.0,0.0,0.0,-0.085915317303632
2024-06-17 00:00:00-04:00,45.21648239162522,45.29410903333404,44.71192402628592,44.789546966552734,3329925,0.0,0.0,0.0,0.866564219276706
2024-06-18 00:00:00-04:00,44.82836177156795,44.867175093707374,44.7119255065918,44.7119255065918,2977100,0.0,0.0,0.0,0.17360348292200906
2024-06-20 00:00:00-04:00,44.63429981951962,45.02242564635319,44.59548649654782,44.8671760559082,6015450,0.0,0.0,0.0,-0.34602255582778657
2024-06-21 00:00:00-04:00,44.94479492639604,45.06123118331489,44.867171988930764,44.98360824584961,5545300,0.0,0.0,0.0,-0.2588324825013316
2024-06-24 00:00:00-04:00,44.94479847655009,45.13886138770495,44.750735565395225,45.10004806518555,4693525,0.0,0.0,0.0,-0.2581811424405595
2024-06-25 00:00:00-04:00,44.98361343374839,45.13886302802553,44.90598678588867,44.90598678588867,3259450,0.0,0.0,0.0,0.4321501278262905
2024-06-26 00:00:00-04:00,45.05603856795257,45.095527674369215,44.81911146122963,44.85859680175781,3265525,0.792,0.0,0.0,0.10564303725390352
2024-06-27 00:00:00-04:00,44.89808590817446,44.97706412100774,44.779622354812986,44.85859680175781,3031125,0.0,0.0,0.0,0.0
2024-06-28 00:00:00-04:00,44.779621693772924,45.17450145444474,44.54269082465911,45.05603790283203,5206325,0.0,0.0,0.0,-0.43821230242219866
2024-07-01 00:00:00-04:00,44.97706604003906,45.21399315687095,44.93757693193754,44.97706604003906,5213100,0.0,0.0,0.0,0.17558251292484742
2024-07-02 00:00:00-04:00,45.09552899069339,45.135018098262705,44.700645446777344,44.700645446777344,4081875,0.0,0.0,0.0,0.6183816598148183
2024-07-03 00:00:00-04:00,44.74013586955903,44.74013586955903,44.46371964022522,44.542694091796875,2452525,0.0,0.0,0.0,0.3546066491958276
2024-07-05 00:00:00-04:00,44.54269353913662,44.58218264737683,44.26627731323242,44.26627731323242,3353175,0.0,0.0,0.0,0.6244409860998735
2024-07-08 00:00:00-04:00,44.22678820499221,44.34525176382421,44.14781375440043,44.26627731323242,2982175,0.0,0.0,0.0,0.0
2024-07-09 00:00:00-04:00,44.18729845946799,44.26627667480936,44.1083240100152,44.22678756713867,2391075,0.0,0.0,0.0,0.08928920291532008
2024-07-10 00:00:00-04:00,44.147813876965024,44.147813876965024,43.75293032524391,43.79241943359375,2162250,0.0,0.0,0.0,0.9918797343535495
2024-07-11 00:00:00-04:00,43.83190715480923,44.22678692814506,43.7134398335088,44.18729782104492,8172200,0.0,0.0,0.0,-0.8936468327400292
2024-07-12 00:00:00-04:00,44.10832345136785,44.14781255853839,43.63446546298695,43.95037078857422,4535400,0.0,0.0,0.0,0.5390785748098786
2024-07-15 00:00:00-04:00,43.75292774421413,43.98985861444773,43.55548598000086,43.87139129638672,7318100,0.0,0.0,0.0,0.18002504560188137
2024-07-16 00:00:00-04:00,43.71344189351405,43.7924201114362,43.55548922355845,43.59497833251953,5621875,0.0,0.0,0.0,0.6340477147593813
2024-07-17 00:00:00-04:00,44.02934579467383,44.22678756713867,43.91088223755036,44.22678756713867,7319125,0.0,0.0,0.0,-1.4285668694793168
2024-07-18 00:00:00-04:00,44.068836084700905,44.74013586955903,43.98986163312925,44.542694091796875,11953200,0.0,0.0,0.0,-0.7092218625284757
2024-07-19 00:00:00-04:00,44.62167033077379,44.97706476181008,44.50320677572453,44.89808654785156,6969075,0.0,0.0,0.0,-0.791553679411074
2024-07-22 00:00:00-04:00,44.54269286370087,44.74013463601932,44.38474019902383,44.46371841430664,6976400,0.0,0.0,0.0,0.9769046517826985
2024-07-23 00:00:00-04:00,44.46371905219247,44.58218261092761,44.266277277041475,44.50320816040039,6206900,0.0,0.0,0.0,-0.08873460527029725
2024-07-24 00:00:00-04:00,44.898085784878816,45.608874634872656,44.898085784878816,45.56938552856445,7898275,0.0,0.0,0.0,-2.3396790538150793
2024-07-25 00:00:00-04:00,45.569384866853156,45.88529018095462,45.01654868423139,45.76682662963867,15038950,0.0,0.0,0.0,-0.4314065789878374
2024-07-26 00:00:00-04:00,45.45092200038588,45.569385553486825,45.0560384688648,45.332454681396484,11284275,0.0,0.0,0.0,0.9581919869440577
2024-07-29 00:00:00-04:00,45.17450202196574,45.49041110671568,45.095527575194595,45.332454681396484,7948250,0.0,0.0,0.0,0.0
2024-07-30 00:00:00-04:00,45.213990468221084,45.84580109672032,45.09552691684958,45.5298957824707,8767950,0.0,0.0,0.0,-0.43365155505195513
2024-07-31 00:00:00-04:00,44.9375750145911,45.095527674369215,44.58218058861823,44.85859680175781,13225900,0.0,0.0,0.0,1.4964778851187457
2024-08-01 00:00:00-04:00,44.6611612156385,45.76682989385292,44.50320854732215,45.490413665771484,11477625,0.0,0.0,0.0,-1.3889011180592366
2024-08-02 00:00:00-04:00,46.12222218500951,46.71454372206069,46.003754864888485,46.31966018676758,15295100,0.0,0.0,0.0,-1.7902690081327275
2024-08-05 00:00:00-04:00,48.215094974126046,48.33355852612321,47.1489117084863,47.70174789428711,17944475,0.0,0.0,0.0,-2.8973523372401493
2024-08-06 00:00:00-04:00,47.543796568661,47.70174923104638,46.55659148728026,47.30686569213867,13216625,0.0,0.0,0.0,0.8347249312990481
2024-08-07 00:00:00-04:00,46.714545374547505,47.66226137370942,46.43812914959743,47.62277603149414,12472025,0.0,0.0,0.0,-0.6633597737909048
2024-08-08 00:00:00-04:00,47.109427229845394,47.34635433817212,46.438127479772184,46.55659103393555,11219750,0.0,0.0,0.0,2.290083904084475
2024-08-09 00:00:00-04:00,46.635569274535165,46.7540328287677,46.201196632535044,46.31966018676758,6668250,0.0,0.0,0.0,0.5115124899721398
2024-08-12 00:00:00-04:00,46.24068573924205,46.556591061121146,46.12222218500951,46.31966018676758,9398425,0.0,0.0,0.0,0.0
2024-08-13 00:00:00-04:00,46.043244152476255,46.0827332593384,45.56938616779606,45.6088752746582,5120200,0.0,0.0,0.0,1.5584355190278296
2024-08-14 00:00:00-04:00,45.5298977300228,45.766828608788984,45.33245595869907,45.411434173583984,5827425,0.0,0.0,0.0,0.4347827913108964
2024-08-15 00:00:00-04:00,44.977065433874,45.056039883124065,44.6611601050966,44.700645446777344,6678475,0.0,0.0,0.0,1.590108419470002
2024-08-16 00:00:00-04:00,44.858596876404306,44.858596876404306,44.542691556322396,44.62166976928711,4200025,0.0,0.0,0.0,0.17698951630132176
2024-08-19 00:00:00-04:00,44.58218136026929,44.66115957446957,44.18729782104492,44.18729782104492,2956750,0.0,0.0,0.0,0.9830244655406621
2024-08-20 00:00:00-04:00,44.22678884170873,44.38474151105492,44.10832528117126,44.30576705932617,4091775,0.0,0.0,0.0,-0.267390107754184
2024-08-21 00:00:00-04:00,44.18729658966564,44.345249247775975,44.02934393155531,44.10832214355469,8454825,0.0,0.0,0.0,0.44763642364105644
2024-08-22 00:00:00-04:00,43.98986105136327,44.621671719135534,43.95037194315534,44.50320816040039,8900750,0.0,0.0,0.0,-0.8873203374966538
2024-08-23 00:00:00-04:00,44.266277349812874,44.46371912528845,43.98986112368025,44.02934646606445,7374500,0.0,0.0,0.0,1.076240581270416
2024-08-26 00:00:00-04:00,43.989860452891726,44.305765782480044,43.91088223755036,44.22678756713867,5413300,0.0,0.0,0.0,-0.4464287639577991
2024-08-27 00:00:00-04:00,44.26627480166502,44.38473835377566,44.068833037554995,44.10832214355469,5025550,0.0,0.0,0.0,0.2685783947945866
2024-08-28 00:00:00-04:00,44.14781245047278,44.66115954476764,44.1083233433989,44.42422866821289,6548625,0.0,0.0,0.0,-0.7111131338207014
2024-08-29 00:00:00-04:00,44.22678626198624,44.503206241635176,43.98985915473112,44.38473892211914,7858550,0.0,0.0,0.0,0.08897145066695498
2024-08-30 00:00:00-04:00,44.266277349812874,44.54269357594549,43.98986112368025,44.02934646606445,5908275,0.0,0.0,0.0,0.8071717719648772
2024-09-03 00:00:00-04:00,44.30576626586769,45.17450404876942,44.26627715776616,44.97706604003906,8346950,0.0,0.0,0.0,-2.107117376511263
2024-09-04 00:00:00-04:00,45.13501929729063,45.174504640020324,44.74013574288436,45.01655197143555,8475600,0.0,0.0,0.0,-0.08771425101935722
2024-09-05 00:00:00-04:00,45.095529514314855,45.37194573873252,44.819113289897196,45.213993072509766,10894350,0.0,0.0,0.0,-0.4366814069210434
2024-09-06 00:00:00-04:00,45.21399412726915,46.04324658575569,45.05604145736165,46.00375747680664,13854450,0.0,0.0,0.0,-1.7167389091968073
2024-09-09 00:00:00-04:00,45.648366334087825,45.80631900240417,45.33245723156647,45.490413665771484,10183025,0.0,0.0,0.0,1.1284659110968107
2024-09-10 00:00:00-04:00,45.29296875,45.72733761629505,45.25347964418543,45.29296875,9719100,0.0,0.0,0.0,0.43592840394566623
2024-09-11 00:00:00-04:00,45.33245418345624,46.043243026031384,44.74013265856924,44.81911087036133,15471800,0.0,0.0,0.0,1.0572674701408054
2024-09-12 00:00:00-04:00,44.7796243860786,44.977066161229594,44.42422994398454,44.50320816040039,10463775,0.0,0.0,0.0,0.7098425552206198
